11	1742
1199	1743
5836	1744
179899	1745
187317	1746
127833	1747
11094	1748
140471	1749
18	1750
30	1751
67854	1752
112	1753
177872	1754
124679	1755
161028	1756
17	1757
2231	1758
262	1759
2651	1760
12944	1761
966	1762
31645	1763
196755	1764
141315	1765
194015	1766
25629	1767
192010	1768
6	1769
28567	1770
45771	1771
100288	1772
19062	1773
131273	1774
21	1775
83928	1776
64011	1777
196427	1778
115111	1779
773	1780
31128	1781
13658	1782
186818	1783
634	1784
184593	1785
58553	1786
11883	1787
7802	1788
63	1789
2479	1790
138844	1791
17444	1792
176728	1793
71	1794
141422	1795
809	1796
2267	1797
4680	1798
174466	1799
1042	1800
186790	1801
60894	1802
13	1803
111	1804
144294	1805
11064	1806
22	1807
8353	1808
20277	1809
2	1810
2905	1811
196801	1812
157075	1813
1	1814
192505	1815
98645	1816
143466	1817
54230	1818
62632	1819
94338	1820
5733	1821
1	1822
4	1823
197898	1824
17	1825
3000	1826
157993	1827
77274	1828
25812	1829
178883	1830
213	1831
58866	1832
13757	1833
30209	1834
616	1835
915	1836
28	1837
4587	1838
4	1839
28	1840
32389	1841
12332	1842
19581	1843
190	1844
195526	1845
121996	1846
151416	1847
212	1848
63	1849
666	1850
114493	1851
11488	1852
42791	1853
171	1854
4	1855
13390	1856
95803	1857
1996	1858
12313	1859
95	1860
2860	1861
5	1862
61309	1863
13266	1864
11	1865
143910	1866
179156	1867
181367	1868
65393	1869
123197	1870
58418	1871
739	1872
196641	1873
112546	1874
21510	1875
169593	1876
7146	1877
135800	1878
83837	1879
471	1880
30	1881
89979	1882
92979	1883
7224	1884
2104	1885
1210	1886
90112	1887
5	1888
61	1889
137279	1890
6	1891
1029	1892
83959	1893
5288	1894
186931	1895
10190	1896
12281	1897
8459	1898
113388	1899
24	1900
102453	1901
94405	1902
38611	1903
107902	1904
24	1905
67	1906
5698	1907
152334	1908
11438	1909
13927	1910
5340	1911
5	1912
172146	1913
4	1914
16	1915
150585	1916
73194	1917
106194	1918
3946	1919
2278	1920
10700	1921
27434	1922
5724	1923
4427	1924
77566	1925
9	1926
90639	1927
115928	1928
175717	1929
860	1930
197	1931
20	1932
8770	1933
197160	1934
5394	1935
5449	1936
189445	1937
5658	1938
110609	1939
2110	1940
11	1941
4087	1942
96099	1943
8893	1944
1045	1945
460	1946
59373	1947
182206	1948
405	1949
6	1950
13365	1951
3	1952
19	1953
107832	1954
3102	1955
2920	1956
3724	1957
191374	1958
25	1959
75827	1960
79518	1961
3680	1962
87696	1963
107621	1964
62890	1965
835	1966
118546	1967
1073	1968
69527	1969
195944	1970
152604	1971
175043	1972
10	1973
84269	1974
186099	1975
681	1976
12976	1977
763	1978
26903	1979
164329	1980
196412	1981
7104	1982
61598	1983
7	1984
167372	1985
102212	1986
90446	1987
614	1988
167510	1989
111343	1990
172825	1991
122889	1992
16	1993
20192	1994
78105	1995
144486	1996
9718	1997
38792	1998
12542	1999
15	2000
148675	2001
111339	2002
152442	2003
21539	2004
27462	2005
31306	2006
16609	2007
21580	2008
3443	2009
99267	2010
123101	2011
20	2012
2180	2013
8	2014
12909	2015
70256	2016
93976	2017
80906	2018
150466	2019
45781	2020
5279	2021
111798	2022
105276	2023
116477	2024
82905	2025
60917	2026
187636	2027
22721	2028
61704	2029
104629	2030
5439	2031
3	2032
138	2033
149705	2034
70016	2035
164358	2036
93	2037
101	2038
208	2039
49	2040
193956	2041
168946	2042
5850	2043
23668	2044
110632	2045
81760	2046
486	2047
74953	2048
4397	2049
109626	2050
925	2051
142953	2052
630	2053
68	2054
45728	2055
22418	2056
11490	2057
28	2058
13	2059
188300	2060
28219	2061
317	2062
12799	2063
2951	2064
8769	2065
19238	2066
318	2067
48557	2068
41	2069
193	2070
27698	2071
77828	2072
10807	2073
